cancer	drug	p	FC
BLCA	Zibotentan	0.211943879388929	1.14026476441566
BLCA	ZM447439	0.393875137442261	0.860240706017363
BLCA	ZSTK474	0.0507270669766376	1.20509573668481
BRCA	X.5Z..7.Oxozeaenol	0.0228332197715555	0.911698216941546
BRCA	X5.Fluorouracil	0.00896740984910916	1.05963569916336
BRCA	A.443654	0.00038914212430112	1.21918710863183
BRCA	A.770041	0.404861745047606	1.01947477049074
BRCA	Afatinib	0.00429838883627001	1.74234374556171
BRCA	AICA.Ribonucleotide	6.70111227173565e-07	1.18901562993612
BRCA	AKT.inhibitor.VIII	0.0134482259267378	1.35552026655308
BRCA	Alectinib	3.30933639196606e-06	1.11964889354515
BRCA	Amuvatinib	0.0233147034414413	0.862567373701594
BRCA	AR.42	0.000248375454039111	0.968933683393322
BRCA	AS601245	4.1791002445906e-10	1.16882464438929
BRCA	AS605240	4.34361983240248e-10	1.67906625463758
BRCA	AT.7519	6.2862961694324e-14	1.34803927169125
BRCA	Avagacestat	0.00443602820457054	1.2448921695182
BRCA	Axitinib	0.00956597854049666	1.01625639370498
BRCA	AZ628	0.000339296650251493	0.969276319676597
BRCA	AZD6482	0.00278622734558796	1.09634432554395
BRCA	AZD7762	1.46611601752695e-07	1.15119922179653
BRCA	AZD8055	0.000116679739492874	1.03428690470983
BRCA	BAY.61.3606	1.79307223948461e-10	1.18526653649261
BRCA	Belinostat	5.56097795467723e-06	0.992137232495996
BRCA	Bexarotene	2.54645379360905e-05	1.18679078245401
BRCA	BI.2536	1.59051254194582e-10	1.21152325744814
BRCA	Bicalutamide	1.94117073638713e-06	1.15613935199664
BRCA	BIX02189	8.74233075579857e-08	1.25431719896205
BRCA	Bleomycin	6.68373088554173e-13	1.65735116429518
BRCA	Bleomycin..50.uM.	0.000309182860253713	0.949444051426105
BRCA	BMS.345541	9.60800507033815e-12	1.22726743100352
BRCA	BMS.509744	0.0126542303880063	1.28523934405834
BRCA	BMS.536924	0.147643100602298	1.0780582002747
BRCA	BMS.754807	0.474485777857985	0.944192589551521
BRCA	Bortezomib	0.00142394090585056	1.09099903065998
BRCA	Bosutinib	1.19262596444042e-06	1.15469987485242
BRCA	Bryostatin.1	0.0380995357265247	0.868742948815117
BRCA	BX.912	1.2335608916213e-05	1.2809177803422
BRCA	BX795	0.747523839282007	0.980099688436152
BRCA	Cabozantinib	1.33466509771256e-07	1.22028421929033
BRCA	CAY10603	7.89456637857085e-06	1.13781377259501
BRCA	CCT.018159	5.68360373807719e-11	1.21248775705918
BRCA	CCT007093	0.999797274325456	0.917920521989932
BRCA	Cetuximab	0.065340853707555	0.864731998588027
BRCA	CGP.082996	0.00232996981956038	1.21126613205027
BRCA	CGP.60474	0.046698762182793	0.892435030287891
BRCA	CHIR.99021	0.00100976382271312	1.04647647443398
BRCA	CI.1040	0.305712164736269	0.968362754188149
BRCA	Cisplatin	1.16514060127897e-10	1.16278636057691
BRCA	CMK	0.000226386282152953	1.2195097290915
BRCA	CP466722	0.0161050748076436	1.05468353577747
BRCA	CP724714	0.0151774397461155	1.16630656780964
BRCA	Crizotinib	2.16641766674157e-12	1.29117071721403
BRCA	CUDC.101	4.469110475117e-11	1.32033106779669
BRCA	CX.5461	1.96790891943997e-10	1.23128675063613
BRCA	Cyclopamine	1.10133684258254e-08	1.43013269407865
BRCA	Cytarabine	3.70409564099744e-06	1.04588304902804
BRCA	Dabrafenib	0.0306621037097522	1.02000190448597
BRCA	Dacinostat	3.58256556697896e-08	1.09823065159024
BRCA	Dactolisib	0.338451825930581	1.00140183644692
BRCA	Daporinad	1.04292664382948e-07	1.20209445397169
BRCA	Dasatinib	0.082652153210089	0.991270872147774
BRCA	DMOG	0.418070612576062	0.934797471698116
BRCA	Docetaxel	0.122772663020488	0.930648642881594
BRCA	Doramapimod	0.00278919114468327	0.91547368871725
BRCA	Doxorubicin	1.08797471974172e-10	1.17500679926088
BRCA	EHT.1864	0.0107515703505547	1.21100903800916
BRCA	Elesclomol	0.0338914155067695	0.763080862381207
BRCA	Embelin	2.26519491730587e-05	1.14627080737883
BRCA	Entinostat	0.846081773776763	0.946223758108875
BRCA	Enzastaurin	0.000113720502491095	1.59952200682763
BRCA	Epothilone.B	1.94486647720398e-10	1.1959595959596
BRCA	Erlotinib	0.00529730263939362	1.26675117495159
BRCA	Etoposide	2.53214300461547e-09	1.18526653649261
BRCA	Fedratinib	3.43779753469719e-08	1.2771352598105
BRCA	FH535	3.294127511486e-05	0.990289450975308
BRCA	FMK	2.79834551628458e-10	1.23589890681778
BRCA	Foretinib	7.74045197785432e-07	1.12858781161434
BRCA	FR.180204	2.32260118650775e-07	1.1445890914353
BRCA	FTI.277	1.19845280160978e-09	1.41461109327438
BRCA	Gefitinib	4.78858367582186e-08	1.39184586062245
BRCA	Gemcitabine	1.49945830567717e-11	1.30375397903177
BRCA	Genentech.Cpd.10	1.19906438347521e-14	1.31782962096621
BRCA	GNF.2	1.26858346276963e-08	1.1381240828322
BRCA	GSK1070916	1.04378067310317e-07	1.27428619451136
BRCA	GSK1904529A	5.75112517618757e-06	1.48077557820309
BRCA	GSK269962A	0.817739711376657	0.918365728936905
BRCA	GSK319347A	0.0914361935504504	1.01643180879801
BRCA	GSK429286A	0.156454157151001	0.848019257941284
BRCA	GSK650394	7.97003168659287e-07	1.36206140215532
BRCA	GSK690693	4.11428504168137e-08	1.54445649073516
BRCA	GW.2580	1.16514668274438e-12	1.15038741267456
BRCA	GW441756	0.000125952341197207	1.29043673806525
BRCA	GW843682X	6.26069252068493e-08	1.38430947629778
BRCA	HG.5.113.01	1.92498370957747e-06	1.15419942056741
BRCA	HG.5.88.01	0.979315448419173	1.05593535213803
BRCA	HG6.64.1	0.276262523551835	0.860405169080583
BRCA	I.BET.762	0.430730882984002	0.972934786402078
BRCA	ICL1100013	3.93451580312637e-07	1.12759954696698
BRCA	Idelalisib	3.97442491846545e-07	1.34270163626644
BRCA	Imatinib	0.0474165943989566	1.09488513477008
BRCA	IOX2	0.0203477473188885	0.811333238539455
BRCA	IPA.3	2.31449102003337e-11	1.2084398209585
BRCA	Ispinesib.Mesylate	2.74070668698247e-13	1.21306666864857
BRCA	JNK.Inhibitor.VIII	1.46141573172328e-07	1.12580952120288
BRCA	JNK.9L	1.3753832774236e-09	1.2437169728117
BRCA	JQ1	0.129582777470929	1.08222176995602
BRCA	JQ12	2.14212106550418e-07	1.26609147403473
BRCA	JW.7.24.1	8.80699394195199e-10	1.27216841908263
BRCA	JW.7.52.1	3.01579382875172e-07	1.43975523832024
BRCA	KIN001.236	6.06923846864945e-07	1.14602157827054
BRCA	KIN001.244	0.000318989675426226	1.09154506885344
BRCA	KIN001.260	5.37398285415633e-09	1.24874876508231
BRCA	KIN001.266	1.56993459850031e-09	1.19137018097875
BRCA	KIN001.270	1.6270082922821e-09	1.30375397903177
BRCA	KU.55933	1.4978373591786e-07	1.05188464611643
BRCA	Lapatinib	0.842001448068062	1.38891197138573
BRCA	Lenalidomide	0.00056978523944303	1.02023623058861
BRCA	Lestaurtinib	0.00144197449469008	1.08282589043315
BRCA	LFM.A13	0.124049977999778	0.908982161019062
BRCA	Linifanib	1.39848942165562e-05	1.26530010184262
BRCA	Linsitinib	0.0218432271431162	1.00355039337435
BRCA	Luminespib	7.76873008706754e-10	1.14427781206889
BRCA	Masitinib	8.70433097935905e-07	1.2908370592358
BRCA	Methotrexate	2.25277889225896e-07	1.27647234800315
BRCA	MG.132	1.0451711662322e-06	1.3613030030996
BRCA	Midostaurin	0.0168787266234514	0.98101865958682
BRCA	Mitomycin.C	2.33893226824515e-09	1.21274503148001
BRCA	MK.2206	5.68879090402351e-06	1.00645751248052
BRCA	Motesanib	0.331688333884115	0.969333431468142
BRCA	MPS.1.IN.1	8.6300975684094e-11	1.33608204052787
BRCA	Navitoclax	0.00583226933014985	1.07264018814341
BRCA	NG.25	0.00205585882705573	1.05802342915139
BRCA	Nilotinib	0.0185935887318764	0.885526882531239
BRCA	NPK76.II.72.1	5.70352183909189e-11	1.29859129453275
BRCA	NSC.207895	2.22421771326052e-12	1.15582633744165
BRCA	NSC.87877	5.09297626507295e-10	1.17772516177986
BRCA	NU7441	0.109841314429484	0.961126198470875
BRCA	Nutlin.3a....	0.286748883293936	0.873904346462274
BRCA	NVP.BHG712	3.36470217438317e-06	1.13198857923069
BRCA	NVP.TAE684	2.43294539110322e-05	1.12759954696698
BRCA	Obatoclax.Mesylate	0.00135809320232102	0.991270872147774
BRCA	Olaparib	3.69168955872115e-06	1.05093271292175
BRCA	Omipalisib	2.30712087046669e-07	1.55601076405323
BRCA	OSI.027	5.84784322091696e-14	1.36309600736039
BRCA	OSI.930	2.35660114214891e-10	1.23440372876012
BRCA	OSU.03012	1.08792524747302e-08	1.21751027624477
BRCA	PAC.1	1.59245417719819e-07	1.31323990416619
BRCA	Paclitaxel	2.89524183551968e-06	0.957489409643296
BRCA	Palbociclib	0.458003802762262	0.978033551795737
BRCA	Parthenolide	6.8547785133351e-06	1.1469563417637
BRCA	Pazopanib	0.379653394252259	0.951480626780068
BRCA	PD0325901	0.0442032935915585	1.03222314722294
BRCA	PD173074	0.00609978446383865	0.975683059590276
BRCA	Pelitinib	0.171230733848699	0.895348173783615
BRCA	Pevonedistat	2.61332775697169e-15	1.27369035823558
BRCA	PF.4708671	0.320305461492187	0.76149003495417
BRCA	PF.562271	0.0125890245111472	1.0854861434826
BRCA	PFI.1	0.00934485284650149	1.15219880702114
BRCA	PFI.3	4.02442197445124e-07	1.17994039390777
BRCA	PHA.665752	0.0533583367509529	0.850973879718963
BRCA	PHA.793887	2.92164394571652e-08	1.12759954696698
BRCA	Phenformin	4.020786313159e-07	1.37846568145281
BRCA	PI.103	0.014105690169322	1.14315759292207
BRCA	Pictilisib	6.52973571894264e-06	1.14957592061789
BRCA	PIK.93	0.0008386646690392	1.17058910761904
BRCA	Piperlongumine	0.00103808373569015	0.980501686171028
BRCA	PLX.4720	0.459042788414395	0.961751943942127
BRCA	Ponatinib	0.00150204727392029	1.12858781161434
BRCA	Pyrimethamine	0.00803026295516268	0.977804113297218
BRCA	QL.VIII.58	0.0901881954385558	0.935246517714139
BRCA	QL.X.138	0.000105183135372186	1.1881889823773
BRCA	QL.XI.92	1.00308434905558e-07	1.19366363435933
BRCA	QL.XII.47	3.44353553164383e-07	1.02663213508754
BRCA	QL.XII.61	4.0692684942357e-08	1.47198918772523
BRCA	QS11	0.910261694750936	0.725167543361909
BRCA	Quizartinib	1.83541755071484e-06	1.27488219675567
BRCA	Rapamycin	0.158542003367996	0.82253032105907
BRCA	Refametinib	0.0218614773553219	1.21847751704063
BRCA	RO.3306	3.88861584988785e-06	1.0728205568825
BRCA	rTRAIL	7.67805901622361e-08	1.20709223509741
BRCA	Rucaparib	1.37840971876229e-05	1.01766014308116
BRCA	Ruxolitinib	1.70581729919123e-05	1.27700266102736
BRCA	S.Trityl.L.cysteine	1.25818397374748e-06	0.954596115015811
BRCA	Salubrinal	0.000372005511124193	0.977230632677006
BRCA	Saracatinib	9.73799076301278e-05	1.10921789141694
BRCA	SB216763	0.511195905561173	0.843033548812588
BRCA	SB505124	5.62250255291814e-05	1.07119781243337
BRCA	SB52334	0.810388124397796	0.718738859716077
BRCA	SB590885	0.00112212975606553	1.08324888103519
BRCA	Seliciclib	6.02918135366309e-11	1.27481596608595
BRCA	Selisistat	4.47631262896006e-14	1.28085136274566
BRCA	Selumetinib	0.0507633463128027	1.07101758721321
BRCA	Sepantronium.bromide	5.08069697833478e-13	1.28424128679573
BRCA	Serdemetan	0.047486826694477	1.1572039538417
BRCA	SGC0946	2.34741172991774e-10	1.28464045397279
BRCA	Shikonin	0.467567703828111	0.968020275400326
BRCA	SL0101	7.88005241446496e-08	1.17166111688005
BRCA	SN.38	0.00120161341356783	0.992483881821694
BRCA	SNX.2112	1.09042934750739e-05	1.01210936532298
BRCA	Sorafenib	0.0255860029787424	0.872870966915397
BRCA	STF.62247	5.37302422846691e-11	1.2433253849914
BRCA	Sunitinib	8.96212437612474e-05	1.588967141712
BRCA	T0901317	0.000212166701748952	1.05164662092974
BRCA	TAK.715	1.61418233447297e-06	1.1276612996632
BRCA	Talazoparib	6.88545586092924e-08	1.14814098004691
BRCA	Tamoxifen	8.05702466453448e-08	1.0751066094688
BRCA	Tanespimycin	0.0142460303115053	1.01502891640546
BRCA	Temozolomide	7.61502326687222e-09	1.24953401411912
BRCA	Temsirolimus	6.35156555503808e-06	0.562163034172757
BRCA	TGX221	3.91796331287736e-06	0.541077843703402
BRCA	Thapsigargin	0.301587166786234	0.855010219588312
BRCA	THZ.2.102.1	1.45947162570321e-11	1.22273864611069
BRCA	THZ.2.49	4.77996135059286e-08	1.15507529460667
BRCA	Tipifarnib	1.08706783113269e-12	1.56188534758498
BRCA	Tivozanib	1.3984125794157e-05	1.04523048183022
BRCA	TL.1.85	1.20067631056476e-05	1.21577035875712
BRCA	TL.2.105	0.0441810986234753	0.807860714287714
BRCA	Tozasertib	4.70459005291243e-05	0.929864712041038
BRCA	TPCA.1	1.31900949202514e-10	1.21062345572887
BRCA	Trametinib	0.0181756293222105	0.951310832051336
BRCA	Tretinoin	0.0034305035347133	0.855064094539277
BRCA	Tubastatin.A	0.00345469671125679	1.26985450097758
BRCA	TW.37	6.22121062807755e-12	1.191688566333
BRCA	UNC0638	0.000393700987341632	1.13235991060425
BRCA	UNC1215	1.51234563674173e-10	1.63078017394678
BRCA	Veliparib	1.87823223514744e-07	1.18704493126338
BRCA	Vinblastine	8.34629553177253e-08	1.43704245054508
BRCA	Vinorelbine	0.00153435697994156	1.01812827734957
BRCA	Vismodegib	3.07628225285962e-12	1.20991673802497
BRCA	VNLG.124	0.000367367244128281	1.31823506442796
BRCA	Vorinostat	3.86559308313502e-05	1.17506997686413
BRCA	VX.11e	0.000940818322405138	1.12426763966591
BRCA	VX.702	0.000283823915593519	1.08445790810104
BRCA	Wee1.Inhibitor	1.81754357169387e-06	1.2289520232221
BRCA	WH.4.023	0.0205512121940233	0.946957749202471
BRCA	WHI.P97	0.00351681066174254	1.08119517483006
BRCA	WZ.1.84	0.0507384587903956	1.08276547034931
BRCA	WZ3105	2.54189679559444e-06	1.06885612697287
BRCA	XAV939	0.000300100346333665	1.09178779922782
BRCA	XMD11.85h	0.000111345963488032	1.1348991268148
BRCA	XMD13.2	1.52290133685774e-08	1.26945808065922
BRCA	XMD14.99	5.02665695106915e-08	1.35366478134302
BRCA	XMD15.27	2.73246746379017e-10	1.31054462053844
BRCA	XMD8.85	0.922148834954996	0.774667585981654
BRCA	XMD8.92	0.0269657965053535	1.06561823134666
BRCA	Y.39983	2.16494237863835e-08	1.33288185177079
BRCA	YK.4.279	0.000198130143510015	1.03405093993215
BRCA	YM201636	1.68191688840831e-05	1.05760564198393
BRCA	Z.LLNle.CHO	9.70270945793596e-05	1.14913909462034
BRCA	ZG.10	1.85978542477942e-07	1.1718503521255
BRCA	Zibotentan	3.1671124907911e-09	1.17968710577256
BRCA	ZM447439	1.04333913624854e-08	1.11430407558114
BRCA	ZSTK474	0.000200263202953209	1.30872720530008
BRCA-Basal	X.5Z..7.Oxozeaenol	0.031726627817523	2.13246710526316
BRCA-Basal	X5.Fluorouracil	0.092890169066416	0.532414714094937
BRCA-Basal	A.443654	0.377338713090679	1.04390861184302
BRCA-Basal	A.770041	0.480533995144862	0.611360111662531
BRCA-Basal	Afatinib	0.0661262118001314	0.506417982403278
BRCA-Basal	AICA.Ribonucleotide	0.166825302700453	0.967346556886228
BRCA-Basal	AKT.inhibitor.VIII	0.177687299607934	0.843490304709141
BRCA-Basal	Alectinib	0.209801221857346	0.550398060029283
BRCA-Basal	Amuvatinib	0.172358590947183	1.5241345260223
BRCA-Basal	AR.42	0.341548653568469	1.32306168542654
BRCA-Basal	AS601245	0.761767587107702	0.688616354193058
BRCA-Basal	AS605240	0.373375221215742	1.40039562923888
BRCA-Basal	AT.7519	0.538827094608039	1.08126049538203
BRCA-Basal	Avagacestat	0.679389114516232	1.09114181512134
BRCA-Basal	Axitinib	0.321743936488084	1.40443505807814
BRCA-Basal	AZ628	0.539732337675769	0.794646346228996
BRCA-Basal	AZD6482	0.712821315703865	1.5043279611351
BRCA-Basal	AZD7762	0.513467756474923	1.27678963950762
BRCA-Basal	AZD8055	0.780020912180415	1.14066713981547
BRCA-Basal	BAY.61.3606	0.788947924454768	0.626004297458894
BRCA-Basal	Belinostat	0.056374422347539	1.45762097389711
BRCA-Basal	Bexarotene	0.223073047150763	1.41253589239837
BRCA-Basal	BI.2536	0.101335720361339	0.513313609467456
BRCA-Basal	Bicalutamide	0.520781775161507	1.0639370819398
BRCA-Basal	BIX02189	0.94890968650713	1.12698960101868
BRCA-Basal	Bleomycin	0.0345221132070836	0.923944870759289
BRCA-Basal	Bleomycin..50.uM.	0.921022213661011	1.51845799814356
BRCA-Basal	BMS.345541	0.908133632220864	1.1051724137931
BRCA-Basal	BMS.509744	0.0892177686861509	0.483340318524728
BRCA-Basal	BMS.536924	0.882614545050276	0.672058267120696
BRCA-Basal	BMS.754807	0.390682435539509	1.71968871124031
BRCA-Basal	Bortezomib	0.524256844920554	1.25213099227743
BRCA-Basal	Bosutinib	0.948043693827544	1.12936190543601
BRCA-Basal	Bryostatin.1	0.621295333301705	1.57441082054494
BRCA-Basal	BX.912	0.959179779525001	1.131736898017
BRCA-Basal	BX795	0.299646912476529	0.550398060029283
BRCA-Basal	Cabozantinib	0.360263680013003	1.30108863837312
BRCA-Basal	CAY10603	0.550331524679187	1.05819475368773
BRCA-Basal	CCT.018159	0.197837307676973	1.33674416877136
BRCA-Basal	CCT007093	0.477869926707443	1.0801010772244
BRCA-Basal	Cetuximab	0.887466848043548	1.58897855796418
BRCA-Basal	CGP.082996	0.831719062814704	1.14664179104478
BRCA-Basal	CGP.60474	0.997385957134983	1.2085677196019
BRCA-Basal	CHIR.99021	0.869743157116616	1.07778418624161
BRCA-Basal	CI.1040	0.53245931631686	1.65042575202929
BRCA-Basal	Cisplatin	0.268380930968542	1.33805171645118
BRCA-Basal	CMK	0.858366614422691	1.11340078973346
BRCA-Basal	CP466722	0.995569825875365	1.26284509202454
BRCA-Basal	CP724714	0.27670072032013	0.609082455052697
BRCA-Basal	Crizotinib	0.827672773387805	1.14604356168277
BRCA-Basal	CUDC.101	0.876608732091838	0.74798931926393
BRCA-Basal	CX.5461	0.959797555765366	1.11398977433004
BRCA-Basal	Cyclopamine	0.689721799987073	1.23335267662846
BRCA-Basal	Cytarabine	0.891551589601725	1.50010593220339
BRCA-Basal	Dabrafenib	0.515865958766071	1.32111398963731
BRCA-Basal	Dacinostat	0.624936579787636	1.33870578180737
BRCA-Basal	Dactolisib	0.251885036521466	0.981104055714871
BRCA-Basal	Daporinad	0.758548456892745	1.17434539991415
BRCA-Basal	Dasatinib	0.807639708660505	1.47076890691978
BRCA-Basal	DMOG	0.460193115025579	1.05075357688568
BRCA-Basal	Docetaxel	0.172253256970046	0.577041851032448
BRCA-Basal	Doramapimod	0.392897458485716	1.09055925666199
BRCA-Basal	Doxorubicin	0.315479744235321	0.74847972972973
BRCA-Basal	EHT.1864	0.474173366094193	0.604081537890044
BRCA-Basal	Elesclomol	0.612058727783987	0.619583126088038
BRCA-Basal	Embelin	0.520435018730198	0.673943217665615
BRCA-Basal	Entinostat	0.00116224974935403	0.394342458557086
BRCA-Basal	Enzastaurin	0.85256258363066	1.18102429062769
BRCA-Basal	Epothilone.B	0.184763319626123	0.8569324950364
BRCA-Basal	Erlotinib	0.281130849054732	0.592766325145044
BRCA-Basal	Etoposide	0.710997666267025	0.733822115384615
BRCA-Basal	Fedratinib	0.960967435263438	1.14664179104478
BRCA-Basal	FH535	0.909623706468137	0.755358754512635
BRCA-Basal	FMK	0.0765700980525473	1.53053745928339
BRCA-Basal	Foretinib	0.404237287264782	1.33413140311804
BRCA-Basal	FR.180204	0.260710439248978	1.32696227394011
BRCA-Basal	FTI.277	0.998283552684162	1.18650452001722
BRCA-Basal	Gefitinib	0.248629339927885	0.590511658031088
BRCA-Basal	Gemcitabine	0.210050212264459	1.36172120125504
BRCA-Basal	Genentech.Cpd.10	0.0455730062914133	0.944985789687373
BRCA-Basal	GNF.2	0.026062084727765	1.65869140625
BRCA-Basal	GSK1070916	0.959599754676899	1.22961661110306
BRCA-Basal	GSK1904529A	0.611857276968354	0.753390786082474
BRCA-Basal	GSK269962A	0.107473795367988	0.510724628936889
BRCA-Basal	GSK319347A	0.756138624492384	0.752407562483896
BRCA-Basal	GSK429286A	0.893745204486539	0.762756749773931
BRCA-Basal	GSK650394	0.748615985139094	0.635216346153846
BRCA-Basal	GSK690693	0.427072220693876	2.75161987041037
BRCA-Basal	GW.2580	0.152733484823826	1.46038261799297
BRCA-Basal	GW441756	0.872880308753063	1.15083416334661
BRCA-Basal	GW843682X	0.333422321926554	0.994399917796958
BRCA-Basal	HG.5.113.01	0.137270477838839	0.532851202039825
BRCA-Basal	HG.5.88.01	0.000124454295020805	0.361168921262574
BRCA-Basal	HG6.64.1	0.145063544214694	0.513313609467456
BRCA-Basal	I.BET.762	0.535185748942871	1.13828202581927
BRCA-Basal	ICL1100013	0.928506355823749	1.15323355637813
BRCA-Basal	Idelalisib	0.718761216379964	1.08823065601346
BRCA-Basal	Imatinib	0.576678671222656	0.660788381742739
BRCA-Basal	IOX2	0.800785205155154	1.1484375
